Employee_ID,Full_Name,Gender,State,City,Education_Level,Birthdate,Age,Hiredate,Termdate,Years_of_Service,Employee_Status,Department,Job_Title,Jop_Level,Salary,Performance_Rating
00-52869025,Kelly Harris,Male,New York,New York City,Bachelor,1/6/1998,26,8/4/2019,Still Employee,5,Active,Operations,Operations Analyst,Senior,74104,Good
00-44987861,Benjamin Cruz,Female,New York,Buffalo,Bachelor,8/6/1976,48,3/16/2017,Still Employee,7,Active,Operations,Inventory Specialist,Mid-Level,61429,Good
00-53967101,Kent Price,Male,New York,Rochester,Master,1/2/1977,47,2/11/2023,Still Employee,1,Active,Sales,Sales Consultant,Mid-Level,90874,Good
00-65632768,Crystal Howard,Female,Michigan,Grand Rapids,High School,6/21/1995,29,2/2/2018,Still Employee,6,Active,Customer Service,Customer Service Representative,Junior Level,55002,Excellent
00-86556525,Nicole Kim,Male,New York,New York City,High School,4/8/1972,52,3/15/2017,Still Employee,7,Active,Marketing,Content Creator,Mid-Level,59903,Excellent
00-96853189,Donald Lee,Female,New York,Rochester,High School,7/18/1989,35,10/7/2021,Still Employee,3,Active,Customer Service,Help Desk Technician,Junior Level,70332,Satisfactory
00-72065617,Wendy Allen,Female,New York,Buffalo,Bachelor,1/9/1979,45,5/31/2017,Still Employee,7,Active,Sales,Sales Representative,Junior Level,63332,Satisfactory
00-32650041,Bryan Fernandez,Male,New York,New York City,Bachelor,4/25/1997,27,4/30/2015,Still Employee,9,Active,Finance,Accounts Payable Specialist,Mid-Level,60322,Excellent
00-90583348,Victor Hanna,Male,New York,Rochester,High School,10/8/1979,45,11/12/2017,Still Employee,6,Active,Customer Service,Help Desk Technician,Junior Level,61374,Satisfactory
00-32833506,Shannon Forbes,Female,North Carolina,Charlotte,High School,4/26/1970,54,1/15/2024,Still Employee,0,Active,Marketing,SEO Specialist,Senior,82118,Need Improvement
00-80576741,Matthew Morgan,Male,New York,Rochester,High School,10/25/2003,20,10/8/2019,Still Employee,5,Active,Customer Service,Help Desk Technician,Junior Level,77794,Satisfactory
00-76323560,Brad Wilson,Female,New York,New York City,PhD,10/8/1968,56,11/9/2016,Still Employee,7,Active,Sales,Sales Consultant,Mid-Level,116998,Excellent
00-35574404,Desiree Mills,Female,Michigan,Warren,High School,4/1/1961,63,9/20/2024,Still Employee,0,Active,HR,Recruiter,Mid-Level,62986,Excellent
00-76326127,Molly Herrera,Male,New York,Buffalo,Master,6/30/2001,23,10/15/2018,Still Employee,5,Active,Sales,Sales Specialist,Mid-Level,61839,Good
00-37730181,Beth Buckley,Male,Illinois,Aurora,Bachelor,12/18/1985,38,1/15/2021,Still Employee,3,Active,IT,System Administrator,Mid-Level,97538,Need Improvement
00-35415894,Jill Burns,Male,Michigan,Grand Rapids,Bachelor,12/17/1965,58,1/8/2019,Still Employee,5,Active,Operations,Inventory Specialist,Mid-Level,72410,Satisfactory
00-29588118,Thomas Hardin,Male,Michigan,Detroit,Bachelor,11/12/1963,60,1/18/2015,Still Employee,9,Active,Operations,Inventory Specialist,Mid-Level,60780,Need Improvement
00-92903638,John Banks,Female,New York,New York City,Bachelor,6/25/1998,26,1/6/2019,Still Employee,5,Active,Operations,Logistics Coordinator,Mid-Level,55258,Need Improvement
00-88235926,Gerald Williams,Male,New York,Rochester,Bachelor,1/31/2004,20,4/30/2022,Still Employee,2,Active,Operations,Logistics Coordinator,Mid-Level,63996,Satisfactory
00-11385159,Lori Davis,Female,New York,Buffalo,Bachelor,7/8/1989,35,8/26/2019,Still Employee,5,Active,Customer Service,Help Desk Technician,Junior Level,69757,Good
00-63358890,George Garza,Male,New York,Buffalo,Master,4/15/1988,36,11/14/2022,Still Employee,1,Active,Sales,Sales Consultant,Mid-Level,80980,Excellent
00-66813149,Lisa Wilson,Female,New York,Buffalo,High School,9/21/1980,44,8/20/2022,Still Employee,2,Active,Customer Service,Customer Service Representative,Junior Level,56838,Need Improvement
00-22788187,Lauren Walker,Male,New York,New York City,Master,12/15/1983,40,11/8/2020,Still Employee,3,Active,Sales,Sales Consultant,Mid-Level,96479,Excellent
00-41519884,James Rogers,Female,Pennsylvania,Pittsburgh,Bachelor,11/7/1962,61,11/21/2019,Still Employee,4,Active,IT,IT Support Specialist,Mid-Level,64214,Need Improvement
00-90293348,Tina Gregory,Male,New York,Buffalo,Master,6/9/1997,27,5/6/2022,Still Employee,2,Active,Finance,Financial Analyst,Senior,67302,Excellent
00-44045250,David Sutton,Female,New York,New York City,Bachelor,6/15/1993,31,7/31/2020,Still Employee,4,Active,Operations,Logistics Coordinator,Mid-Level,59223,Good
00-62975309,Derrick Copeland,Female,New York,Rochester,Bachelor,4/29/1989,35,11/5/2022,Still Employee,1,Active,Customer Service,Help Desk Technician,Junior Level,72602,Satisfactory
00-15519702,Jason Williams,Male,New York,Buffalo,Bachelor,2/2/1996,28,3/8/2020,Still Employee,4,Active,Customer Service,Customer Service Representative,Junior Level,70681,Good
00-77611740,Matthew Martinez,Female,New York,New York City,High School,10/12/1995,29,2/24/2020,Still Employee,4,Active,Customer Service,Support Specialist,Junior Level,52611,Excellent
00-27705940,Katherine Jackson,Male,New York,Rochester,Bachelor,3/20/1980,44,5/23/2016,Still Employee,8,Active,Marketing,Content Creator,Mid-Level,64867,Good
00-68106835,Angela Gonzales,Male,Michigan,Grand Rapids,Master,6/10/1969,55,12/26/2017,Still Employee,6,Active,Operations,Operations Analyst,Senior,79914,Excellent
00-47715268,Melanie Salazar,Male,New York,Rochester,Bachelor,2/27/1985,39,10/30/2022,Still Employee,1,Active,Sales,Sales Specialist,Mid-Level,73046,Good
00-45328305,Eric Hobbs,Female,New York,Rochester,Bachelor,1/14/1996,28,2/1/2021,Still Employee,3,Active,Operations,Logistics Coordinator,Mid-Level,54079,Satisfactory
00-52011533,Adam White,Male,New York,Rochester,Bachelor,8/4/1995,29,2/4/2019,Still Employee,5,Active,IT,Software Developer,Senior,109447,Good
00-75937784,Jasmine Wheeler,Male,New York,Buffalo,Bachelor,9/3/1980,44,4/21/2022,Still Employee,2,Active,Customer Service,Help Desk Technician,Junior Level,61073,Good
00-98237348,Robert Aguirre,Male,New York,Rochester,Bachelor,9/6/1991,33,10/28/2021,Still Employee,2,Active,Operations,Logistics Coordinator,Mid-Level,68032,Satisfactory
00-35356407,Thomas Martinez,Female,New York,New York City,Bachelor,1/10/1973,51,2/25/2017,Still Employee,7,Active,Customer Service,Customer Service Representative,Junior Level,56573,Good
00-14813349,Danielle Mills,Male,New York,New York City,Master,2/22/2000,24,6/10/2019,Still Employee,5,Active,Sales,Sales Specialist,Mid-Level,101966,Excellent
00-72697508,John Thompson,Male,New York,Buffalo,Master,1/28/1993,31,9/26/2019,Still Employee,5,Active,Sales,Sales Specialist,Mid-Level,67834,Excellent
00-69259769,Benjamin White,Male,Michigan,Warren,Bachelor,8/3/1988,36,7/14/2018,Still Employee,6,Active,IT,System Administrator,Mid-Level,95089,Good
00-75122376,Cheryl Miller,Male,Ohio,Columbus,Bachelor,12/14/1978,45,11/17/2019,Still Employee,4,Active,Marketing,Content Creator,Mid-Level,68358,Good
00-29871432,Kimberly Bailey,Male,New York,New York City,Bachelor,11/14/1979,44,1/2/2016,Still Employee,8,Active,Customer Service,Support Specialist,Junior Level,59898,Good
00-48133464,Angela Lee,Female,New York,New York City,Master,12/28/1982,41,7/25/2017,Still Employee,7,Active,IT,Software Developer,Senior,92185,Good
00-78281626,Tiffany Montgomery,Male,New York,Rochester,Master,4/14/2001,23,12/2/2023,Still Employee,0,Active,Operations,Operations Analyst,Senior,66824,Good
00-88608290,Kathleen Fernandez,Male,New York,Buffalo,Bachelor,5/4/1984,40,3/27/2017,Still Employee,7,Active,Customer Service,Help Desk Technician,Junior Level,82600,Satisfactory
00-86609843,Steven Sims,Male,New York,Rochester,Bachelor,12/1/1979,44,3/22/2017,Still Employee,7,Active,Operations,Operations Analyst,Senior,82385,Satisfactory
00-76855296,Joshua Lee,Male,West Virginia,Morgantown,Master,10/7/1981,43,11/6/2022,Still Employee,1,Active,IT,Software Developer,Senior,95477,Excellent
00-48155583,Edward Anthony,Female,Michigan,Detroit,PhD,1/28/1994,30,12/20/2022,Still Employee,1,Active,Sales,Sales Consultant,Mid-Level,106853,Excellent
00-62904575,Thomas Thompson,Male,New York,Rochester,High School,11/20/2001,22,9/18/2018,Still Employee,6,Active,Customer Service,Help Desk Technician,Junior Level,81387,Satisfactory
00-53424580,Sandra Brown,Male,New York,Rochester,Bachelor,6/13/1985,39,5/22/2017,Still Employee,7,Active,Operations,Logistics Coordinator,Mid-Level,70380,Good
00-98521869,Justin Hamilton,Male,New York,New York City,Bachelor,1/23/1990,34,5/10/2019,Still Employee,5,Active,IT,System Administrator,Mid-Level,88767,Good
00-89752745,Christina Wu,Female,New York,New York City,High School,8/23/1961,63,6/25/2022,Still Employee,2,Active,Operations,Inventory Specialist,Mid-Level,55920,Satisfactory
00-98070016,Bradley Yang,Male,New York,Rochester,Bachelor,1/29/1995,29,12/26/2021,Still Employee,2,Active,IT,IT Support Specialist,Mid-Level,59466,Good
00-86391152,Amanda Moore,Female,New York,Rochester,High School,5/31/1985,39,1/12/2016,Still Employee,8,Active,Customer Service,Help Desk Technician,Junior Level,68242,Satisfactory
00-96388439,Todd Wilson,Female,New York,Rochester,High School,3/21/1977,47,12/14/2017,Still Employee,6,Active,IT,IT Support Specialist,Mid-Level,63697,Satisfactory
00-19492426,Joe Wallace,Female,New York,Buffalo,Bachelor,7/18/1970,54,8/13/2020,Still Employee,4,Active,Finance,Accountant,Mid-Level,70781,Good
00-22421986,Mark Gonzalez,Female,Michigan,Detroit,Master,1/8/1989,35,9/20/2019,Still Employee,5,Active,Sales,Sales Specialist,Mid-Level,88229,Good
00-63541768,Rachel Hall,Female,New York,Buffalo,Bachelor,8/9/1983,41,2/12/2016,Still Employee,8,Active,Operations,Logistics Coordinator,Mid-Level,54403,Need Improvement
00-62143976,Mark Garcia,Male,Pennsylvania,Philadelphia,Bachelor,5/31/1988,36,10/14/2023,Still Employee,0,Active,Sales,Sales Representative,Junior Level,64000,Good
00-97787024,Robert Gonzalez,Female,New York,Rochester,Bachelor,7/11/2000,24,12/13/2017,Still Employee,6,Active,Customer Service,Customer Service Representative,Junior Level,57584,Good
00-68030164,Jeffrey Ruiz,Male,New York,Buffalo,Bachelor,7/3/2000,24,7/8/2022,Still Employee,2,Active,Operations,Inventory Specialist,Mid-Level,64976,Need Improvement
00-91002225,Brian Graham,Female,North Carolina,Greensboro,Master,3/3/1984,40,3/25/2017,Still Employee,7,Active,Sales,Sales Specialist,Mid-Level,76060,Excellent
00-59319220,Sarah Gibson,Female,New York,New York City,Master,4/30/1995,29,5/30/2020,Still Employee,4,Active,IT,Software Developer,Senior,85102,Excellent
00-62088494,Nathaniel Ellis,Male,New York,Rochester,Master,7/22/1987,37,3/17/2019,Still Employee,5,Active,Operations,Operations Manager,Manager,92533,Good
00-66783572,Crystal Cantrell,Female,Michigan,Grand Rapids,Bachelor,10/4/1984,40,3/19/2016,Still Employee,8,Active,Operations,Logistics Coordinator,Mid-Level,61943,Good
00-59423803,Matthew Johnson,Male,New York,Rochester,Bachelor,1/26/1984,40,8/9/2021,Still Employee,3,Active,Sales,Sales Representative,Junior Level,66979,Satisfactory
00-67179047,Brian Taylor,Male,New York,Buffalo,Bachelor,5/30/1990,34,11/26/2016,Still Employee,7,Active,Customer Service,Support Specialist,Junior Level,60499,Good
00-72213255,Steven Barnes,Male,Michigan,Detroit,Bachelor,6/18/1970,54,10/23/2022,Still Employee,1,Active,Marketing,SEO Specialist,Senior,70046,Good
00-30813102,Matthew Tanner,Male,West Virginia,Charleston,PhD,1/30/1994,30,8/22/2024,Still Employee,0,Active,Sales,Sales Specialist,Mid-Level,74545,Excellent
00-96869121,Eric Norton,Male,New York,Rochester,Bachelor,12/7/1974,49,8/25/2020,Still Employee,4,Active,Marketing,Marketing Coordinator,Mid-Level,78492,Good
00-68700864,Rebecca Lane,Male,Illinois,Chicago,Bachelor,10/24/1977,46,8/2/2016,Still Employee,8,Active,IT,Software Developer,Senior,98610,Satisfactory
00-43373708,Aimee Atkins,Male,New York,New York City,High School,1/22/1982,42,3/25/2020,Still Employee,4,Active,IT,IT Support Specialist,Mid-Level,60621,Satisfactory
00-16405980,Brittany Hood,Male,New York,New York City,Bachelor,6/8/2002,22,4/18/2020,Still Employee,4,Active,Sales,Sales Representative,Junior Level,72768,Good
00-24446145,Alexis Patterson,Female,New York,New York City,Bachelor,12/2/1997,26,12/4/2020,Still Employee,3,Active,Operations,Operations Analyst,Senior,82095,Satisfactory
00-72365138,John Murphy,Female,North Carolina,Greensboro,Bachelor,9/8/1991,33,8/14/2022,Still Employee,2,Active,Operations,Logistics Coordinator,Mid-Level,59626,Good
00-44008132,Jeffrey Pennington,Female,New York,Buffalo,Bachelor,7/30/1977,47,2/27/2018,Still Employee,6,Active,Sales,Sales Representative,Junior Level,57681,Good
00-77571186,Robin Villanueva,Male,New York,Buffalo,High School,1/1/1982,42,6/12/2015,Still Employee,9,Active,IT,IT Support Specialist,Mid-Level,60231,Need Improvement
00-72126560,Tina Williams,Female,New York,New York City,Bachelor,3/13/1994,30,7/2/2017,Still Employee,7,Active,IT,IT Support Specialist,Mid-Level,57332,Good
00-62741841,Jessica Gordon,Male,Michigan,Detroit,Bachelor,6/2/1981,43,6/15/2015,Still Employee,9,Active,Operations,Logistics Coordinator,Mid-Level,68881,Good
00-49949573,Amanda Mendoza,Female,New York,Rochester,Bachelor,10/27/1969,54,11/6/2018,Still Employee,5,Active,Finance,Accountant,Mid-Level,85578,Satisfactory
00-99960756,Heather Garcia,Male,New York,Rochester,Bachelor,2/5/1980,44,7/12/2019,Still Employee,5,Active,Operations,Logistics Coordinator,Mid-Level,64145,Satisfactory
00-35124449,John Hansen,Female,Illinois,Chicago,Bachelor,1/29/1975,49,1/5/2017,Still Employee,7,Active,Sales,Sales Representative,Junior Level,61760,Good
00-91074604,Heather Russell,Male,New York,New York City,Bachelor,1/13/1992,32,3/26/2017,Still Employee,7,Active,Operations,Logistics Coordinator,Mid-Level,59366,Good
00-68223505,David Phillips,Female,Michigan,Grand Rapids,Bachelor,10/5/1974,50,9/8/2020,Still Employee,4,Active,Operations,Logistics Coordinator,Mid-Level,57427,Satisfactory
00-25660291,Yolanda Smith,Female,New York,New York City,Master,7/21/1974,50,9/17/2015,Still Employee,9,Active,Operations,Operations Analyst,Senior,64771,Excellent
00-71762034,Kevin Warner,Male,New York,Rochester,High School,8/3/1970,54,11/30/2022,Still Employee,1,Active,Operations,Inventory Specialist,Mid-Level,63578,Need Improvement
00-90783964,Ashley Silva,Male,New York,New York City,Bachelor,7/26/2000,24,6/26/2022,Still Employee,2,Active,Operations,Operations Analyst,Senior,66465,Good
00-92778089,Steven Taylor,Male,New York,New York City,Bachelor,8/21/1988,36,10/1/2018,Still Employee,6,Active,Operations,Logistics Coordinator,Mid-Level,68528,Excellent
00-63015631,Richard Clarke,Male,Michigan,Warren,High School,4/19/1984,40,5/24/2023,Still Employee,1,Active,IT,IT Support Specialist,Mid-Level,57460,Satisfactory
00-28134687,Courtney Padilla,Female,New York,Rochester,Bachelor,8/6/1971,53,1/1/2015,Still Employee,9,Active,Operations,Logistics Coordinator,Mid-Level,59919,Satisfactory
00-12132081,Michelle Jones,Male,Illinois,Naperville,Bachelor,10/30/1981,42,12/13/2022,Still Employee,1,Active,IT,IT Support Specialist,Mid-Level,68034,Excellent
00-13599088,Hannah Schmidt,Female,Michigan,Grand Rapids,Bachelor,1/14/1980,44,4/26/2017,Still Employee,7,Active,Sales,Sales Specialist,Mid-Level,71532,Good
00-97206603,Ronald Nelson,Male,New York,Rochester,Bachelor,8/14/2003,21,8/26/2017,Still Employee,7,Active,Customer Service,Customer Service Representative,Junior Level,62294,Good
00-82287324,Amy Norton,Male,New York,New York City,Bachelor,4/8/1995,29,11/2/2017,Still Employee,6,Active,Finance,Financial Analyst,Senior,99444,Excellent
00-72199925,Gail Oliver,Male,New York,New York City,Bachelor,7/10/1991,33,5/11/2017,Still Employee,7,Active,Sales,Sales Representative,Junior Level,71746,Good
00-25630838,Jill Brown,Female,New York,Rochester,Bachelor,1/26/1989,35,12/20/2017,Still Employee,6,Active,Sales,Sales Representative,Junior Level,56649,Satisfactory
00-69762583,Emily Barron,Male,Pennsylvania,Philadelphia,Master,12/28/1965,58,2/13/2024,Still Employee,0,Active,IT,Software Developer,Senior,90033,Excellent
00-70333053,Patrick Marshall,Male,New York,Buffalo,Bachelor,5/31/1984,40,1/16/2020,Still Employee,4,Active,Marketing,Marketing Coordinator,Mid-Level,63880,Satisfactory
00-86427662,Michael Thompson,Female,New York,New York City,Bachelor,10/21/1980,43,8/6/2023,Still Employee,1,Active,Marketing,Content Creator,Mid-Level,61377,Excellent
00-54808596,Janet Castro,Female,New York,Rochester,High School,7/29/1998,26,10/28/2015,Still Employee,8,Active,IT,IT Support Specialist,Mid-Level,61018,Satisfactory
00-67953597,Jamie Zavala,Male,Ohio,Cleveland,Bachelor,5/3/1984,40,4/2/2024,Still Employee,0,Active,Customer Service,Help Desk Technician,Junior Level,74268,Good
00-87666600,Amber Banks,Male,New York,New York City,Bachelor,6/10/1985,39,10/13/2020,Still Employee,3,Active,Operations,Operations Analyst,Senior,77573,Need Improvement
00-14968366,Sheila Carpenter,Female,New York,Rochester,Bachelor,5/30/1997,27,9/30/2019,Still Employee,5,Active,Operations,Logistics Coordinator,Mid-Level,59548,Good
00-89327948,Jason Mcgee,Male,North Carolina,Charlotte,Bachelor,3/24/1965,59,3/29/2022,Still Employee,2,Active,Operations,Logistics Coordinator,Mid-Level,77942,Excellent
00-75485030,Luke Hurst,Female,New York,Rochester,Master,12/4/1980,43,7/15/2017,Still Employee,7,Active,Sales,Sales Consultant,Mid-Level,84663,Excellent
00-12552775,Erin Ramirez,Male,New York,New York City,High School,1/28/1973,51,1/25/2019,Still Employee,5,Active,Customer Service,Support Specialist,Junior Level,65328,Satisfactory
00-18524244,Nathan Chavez,Male,New York,Buffalo,Master,8/8/1989,35,7/14/2017,Still Employee,7,Active,Operations,Operations Analyst,Senior,66094,Good
00-73530347,Alisha Martinez,Male,New York,New York City,Bachelor,6/1/2001,23,10/2/2016,Still Employee,8,Active,Sales,Sales Specialist,Mid-Level,62428,Need Improvement
00-56541891,Amanda Bryan,Male,New York,New York City,High School,5/24/1972,52,12/16/2019,Still Employee,4,Active,Customer Service,Support Specialist,Junior Level,56264,Satisfactory
00-31653807,Kelly Oliver,Male,Michigan,Grand Rapids,High School,7/16/1999,25,11/7/2017,Still Employee,6,Active,Operations,Inventory Specialist,Mid-Level,62432,Satisfactory
